,0
9285,dingo
9286,boston_bull
9287,basenji
9288,boston_bull
9289,japanese_spaniel
9290,english_setter
9291,borzoi
9292,groenendael
9293,boxer
9294,tibetan_terrier
9295,old_english_sheepdog
9296,irish_water_spaniel
9297,kerry_blue_terrier
9298,pug
9299,kerry_blue_terrier
9300,malamute
9301,border_terrier
9302,labrador_retriever
9303,miniature_poodle
9304,dhole
9305,irish_water_spaniel
9306,pomeranian
9307,english_foxhound
9308,beagle
9309,border_collie
9310,border_terrier
9311,cocker_spaniel
9312,kuvasz
9313,groenendael
9314,great_dane
9315,pekinese
9316,kerry_blue_terrier
9317,boxer
9318,staffordshire_bullterrier
9319,scotch_terrier
9320,groenendael
9321,dingo
9322,dhole
9323,toy_terrier
9324,papillon
9325,toy_terrier
9326,sealyham_terrier
9327,beagle
9328,airedale
9329,norfolk_terrier
9330,great_pyrenees
9331,staffordshire_bullterrier
9332,blenheim_spaniel
9333,bernese_mountain_dog
9334,bernese_mountain_dog
9335,italian_greyhound
9336,labrador_retriever
9337,ibizan_hound
9338,rhodesian_ridgeback
9339,welsh_springer_spaniel
9340,maltese_dog
9341,dhole
9342,great_pyrenees
9343,norwegian_elkhound
9344,pembroke
9345,norfolk_terrier
9346,staffordshire_bullterrier
9347,staffordshire_bullterrier
9348,scottish_deerhound
9349,chihuahua
9350,standard_schnauzer
9351,old_english_sheepdog
9352,bedlington_terrier
9353,affenpinscher
9354,cairn
9355,weimaraner
9356,pug
9357,giant_schnauzer
9358,kelpie
9359,papillon
9360,saint_bernard
9361,yorkshire_terrier
9362,australian_terrier
9363,shih-tzu
9364,welsh_springer_spaniel
9365,pomeranian
9366,basenji
9367,bloodhound
9368,airedale
9369,saint_bernard
9370,miniature_schnauzer
9371,bloodhound
9372,irish_terrier
9373,mexican_hairless
9374,standard_schnauzer
9375,sussex_spaniel
9376,collie
9377,scottish_deerhound
9378,italian_greyhound
9379,gordon_setter
9380,german_short-haired_pointer
9381,dhole
9382,australian_terrier
9383,border_terrier
9384,scottish_deerhound
9385,komondor
9386,gordon_setter
9387,cocker_spaniel
9388,soft-coated_wheaten_terrier
9389,giant_schnauzer
9390,rhodesian_ridgeback
9391,tibetan_terrier
9392,dingo
9393,entlebucher
9394,papillon
9395,komondor
9396,bouvier_des_flandres
9397,japanese_spaniel
9398,english_springer
9399,welsh_springer_spaniel
9400,english_setter
9401,welsh_springer_spaniel
9402,pembroke
9403,boxer
9404,shetland_sheepdog
9405,basset
9406,scottish_deerhound
9407,west_highland_white_terrier
9408,ibizan_hound
9409,siberian_husky
9410,keeshond
9411,rhodesian_ridgeback
9412,great_dane
9413,miniature_pinscher
9414,shih-tzu
9415,tibetan_terrier
9416,pembroke
9417,basenji
9418,entlebucher
9419,cocker_spaniel
9420,collie
9421,german_shepherd
9422,norwegian_elkhound
9423,border_collie
9424,irish_water_spaniel
9425,chihuahua
9426,old_english_sheepdog
9427,bull_mastiff
9428,mexican_hairless
9429,bull_mastiff
9430,affenpinscher
9431,african_hunting_dog
9432,soft-coated_wheaten_terrier
9433,irish_wolfhound
9434,scotch_terrier
9435,bernese_mountain_dog
9436,bluetick
9437,pug
9438,blenheim_spaniel
9439,kuvasz
9440,west_highland_white_terrier
9441,bluetick
9442,beagle
9443,norfolk_terrier
9444,border_collie
9445,pekinese
9446,bernese_mountain_dog
9447,cairn
9448,curly-coated_retriever
9449,irish_wolfhound
9450,rottweiler
9451,weimaraner
9452,shih-tzu
9453,komondor
9454,wire-haired_fox_terrier
9455,mexican_hairless
9456,greater_swiss_mountain_dog
9457,italian_greyhound
9458,saint_bernard
9459,shih-tzu
9460,miniature_pinscher
9461,great_dane
9462,toy_terrier
9463,siberian_husky
9464,west_highland_white_terrier
9465,miniature_schnauzer
9466,african_hunting_dog
9467,saluki
9468,labrador_retriever
9469,cairn
9470,scottish_deerhound
9471,australian_terrier
9472,rhodesian_ridgeback
9473,briard
9474,malinois
9475,old_english_sheepdog
9476,chow
9477,scotch_terrier
9478,affenpinscher
9479,norwich_terrier
9480,rottweiler
9481,toy_terrier
9482,old_english_sheepdog
9483,samoyed
9484,cairn
9485,australian_terrier
9486,cairn
9487,yorkshire_terrier
9488,australian_terrier
9489,scottish_deerhound
9490,pug
9491,toy_terrier
9492,flat-coated_retriever
9493,pembroke
9494,kerry_blue_terrier
9495,keeshond
9496,weimaraner
9497,basset
9498,samoyed
9499,cocker_spaniel
9500,rhodesian_ridgeback
9501,pug
9502,chihuahua
9503,affenpinscher
9504,ibizan_hound
9505,newfoundland
9506,airedale
9507,rhodesian_ridgeback
9508,curly-coated_retriever
9509,basset
9510,blenheim_spaniel
9511,bluetick
9512,australian_terrier
9513,collie
9514,basenji
9515,american_staffordshire_terrier
9516,entlebucher
9517,mexican_hairless
9518,irish_terrier
9519,blenheim_spaniel
9520,scotch_terrier
9521,miniature_pinscher
9522,australian_terrier
9523,pekinese
9524,great_pyrenees
9525,labrador_retriever
9526,great_pyrenees
9527,irish_terrier
9528,leonberg
9529,borzoi
9530,saluki
9531,bedlington_terrier
9532,miniature_schnauzer
9533,cairn
9534,german_shepherd
9535,lakeland_terrier
9536,walker_hound
9537,airedale
9538,briard
9539,siberian_husky
9540,bedlington_terrier
9541,groenendael
9542,shetland_sheepdog
9543,newfoundland
9544,bluetick
9545,whippet
9546,toy_terrier
9547,great_pyrenees
9548,old_english_sheepdog
9549,tibetan_terrier
9550,beagle
9551,briard
9552,pug
9553,tibetan_mastiff
9554,entlebucher
9555,samoyed
9556,affenpinscher
9557,chow
9558,maltese_dog
9559,ibizan_hound
9560,scottish_deerhound
9561,otterhound
9562,beagle
9563,welsh_springer_spaniel
9564,entlebucher
9565,welsh_springer_spaniel
9566,doberman
9567,collie
9568,lakeland_terrier
9569,schipperke
9570,bouvier_des_flandres
9571,toy_terrier
9572,norwich_terrier
9573,samoyed
9574,ibizan_hound
9575,boxer
9576,beagle
9577,irish_setter
9578,entlebucher
9579,english_springer
9580,basenji
9581,rhodesian_ridgeback
9582,norfolk_terrier
9583,boston_bull
9584,otterhound
9585,chesapeake_bay_retriever
9586,wire-haired_fox_terrier
9587,rhodesian_ridgeback
9588,sealyham_terrier
9589,newfoundland
9590,labrador_retriever
9591,great_pyrenees
9592,great_pyrenees
9593,doberman
9594,irish_wolfhound
9595,miniature_pinscher
9596,gordon_setter
9597,newfoundland
9598,boston_bull
9599,flat-coated_retriever
9600,scottish_deerhound
9601,bernese_mountain_dog
9602,kuvasz
9603,pug
9604,saluki
9605,doberman
9606,lhasa
9607,border_collie
9608,japanese_spaniel
9609,english_springer
9610,rottweiler
9611,basset
9612,kuvasz
9613,golden_retriever
9614,cairn
9615,japanese_spaniel
9616,siberian_husky
9617,norfolk_terrier
9618,miniature_schnauzer
9619,border_terrier
9620,shetland_sheepdog
9621,malinois
9622,norfolk_terrier
9623,leonberg
9624,affenpinscher
9625,lakeland_terrier
9626,pekinese
9627,west_highland_white_terrier
9628,west_highland_white_terrier
9629,sussex_spaniel
9630,bouvier_des_flandres
9631,scottish_deerhound
9632,boston_bull
9633,basset
9634,samoyed
9635,german_shepherd
9636,kelpie
9637,great_pyrenees
9638,irish_water_spaniel
9639,beagle
9640,otterhound
9641,shih-tzu
9642,papillon
9643,basenji
9644,newfoundland
9645,border_collie
9646,great_pyrenees
9647,schipperke
9648,blenheim_spaniel
9649,gordon_setter
9650,irish_wolfhound
9651,greater_swiss_mountain_dog
9652,miniature_schnauzer
9653,briard
9654,entlebucher
9655,norfolk_terrier
9656,rottweiler
9657,black-and-tan_coonhound
9658,dingo
9659,afghan_hound
9660,english_foxhound
9661,curly-coated_retriever
9662,sealyham_terrier
9663,tibetan_mastiff
9664,irish_wolfhound
9665,papillon
9666,scottish_deerhound
9667,affenpinscher
9668,otterhound
9669,norfolk_terrier
9670,newfoundland
9671,weimaraner
9672,dandie_dinmont
9673,labrador_retriever
9674,weimaraner
9675,golden_retriever
9676,brabancon_griffon
9677,irish_setter
9678,samoyed
9679,scottish_deerhound
9680,leonberg
9681,shih-tzu
9682,walker_hound
9683,cocker_spaniel
9684,miniature_pinscher
9685,chesapeake_bay_retriever
9686,pekinese
9687,groenendael
9688,pekinese
9689,otterhound
9690,silky_terrier
9691,greater_swiss_mountain_dog
9692,vizsla
9693,chow
9694,schipperke
9695,curly-coated_retriever
9696,boston_bull
9697,japanese_spaniel
9698,entlebucher
9699,norwegian_elkhound
9700,pembroke
9701,basset
9702,pomeranian
9703,giant_schnauzer
9704,standard_schnauzer
9705,great_pyrenees
9706,dandie_dinmont
9707,irish_water_spaniel
9708,mexican_hairless
9709,chow
9710,australian_terrier
9711,chesapeake_bay_retriever
9712,great_pyrenees
9713,border_collie
9714,flat-coated_retriever
9715,sealyham_terrier
9716,lhasa
9717,shih-tzu
9718,ibizan_hound
9719,rottweiler
9720,bernese_mountain_dog
9721,pug
9722,shih-tzu
9723,sealyham_terrier
9724,appenzeller
9725,toy_poodle
9726,schipperke
9727,bull_mastiff
9728,keeshond
9729,pug
9730,flat-coated_retriever
9731,scottish_deerhound
9732,lhasa
9733,sealyham_terrier
9734,cardigan
9735,boxer
9736,irish_water_spaniel
9737,mexican_hairless
9738,miniature_poodle
9739,bloodhound
9740,rottweiler
9741,wire-haired_fox_terrier
9742,west_highland_white_terrier
9743,border_collie
9744,entlebucher
9745,black-and-tan_coonhound
9746,basset
9747,pug
9748,lhasa
9749,chesapeake_bay_retriever
9750,basenji
9751,dandie_dinmont
9752,mexican_hairless
9753,scottish_deerhound
9754,scottish_deerhound
9755,borzoi
9756,border_collie
9757,beagle
9758,groenendael
9759,komondor
9760,samoyed
9761,cardigan
9762,italian_greyhound
9763,walker_hound
9764,dhole
9765,eskimo_dog
9766,leonberg
9767,standard_schnauzer
9768,brittany_spaniel
9769,west_highland_white_terrier
9770,sealyham_terrier
9771,chesapeake_bay_retriever
9772,chesapeake_bay_retriever
9773,maltese_dog
9774,norwegian_elkhound
9775,pug
9776,toy_poodle
9777,blenheim_spaniel
9778,english_springer
9779,silky_terrier
9780,bernese_mountain_dog
9781,scottish_deerhound
9782,labrador_retriever
9783,affenpinscher
9784,kelpie
9785,boston_bull
9786,soft-coated_wheaten_terrier
9787,irish_setter
9788,golden_retriever
9789,bernese_mountain_dog
9790,brabancon_griffon
9791,papillon
9792,newfoundland
9793,scottish_deerhound
9794,pembroke
9795,border_collie
9796,english_foxhound
9797,australian_terrier
9798,shetland_sheepdog
9799,weimaraner
9800,soft-coated_wheaten_terrier
9801,komondor
9802,malamute
9803,basenji
9804,rhodesian_ridgeback
9805,bernese_mountain_dog
9806,english_setter
9807,bloodhound
9808,beagle
9809,affenpinscher
9810,siberian_husky
9811,maltese_dog
9812,sealyham_terrier
9813,silky_terrier
9814,african_hunting_dog
9815,afghan_hound
9816,irish_terrier
9817,toy_poodle
9818,black-and-tan_coonhound
9819,irish_wolfhound
9820,giant_schnauzer
9821,german_shepherd
9822,basset
9823,german_short-haired_pointer
9824,norfolk_terrier
9825,scotch_terrier
9826,great_pyrenees
9827,ibizan_hound
9828,blenheim_spaniel
9829,pekinese
9830,rhodesian_ridgeback
9831,sussex_spaniel
9832,kerry_blue_terrier
9833,basenji
9834,rhodesian_ridgeback
9835,pug
9836,borzoi
9837,vizsla
9838,welsh_springer_spaniel
9839,labrador_retriever
9840,african_hunting_dog
9841,old_english_sheepdog
9842,vizsla
9843,pembroke
9844,soft-coated_wheaten_terrier
9845,dhole
9846,basset
9847,rhodesian_ridgeback
9848,scotch_terrier
9849,irish_setter
9850,borzoi
9851,greater_swiss_mountain_dog
9852,chihuahua
9853,dhole
9854,english_setter
9855,japanese_spaniel
9856,appenzeller
9857,maltese_dog
9858,dhole
9859,boxer
9860,dandie_dinmont
9861,otterhound
9862,norwegian_elkhound
9863,lhasa
9864,tibetan_terrier
9865,great_pyrenees
9866,scotch_terrier
9867,lakeland_terrier
9868,leonberg
9869,affenpinscher
9870,borzoi
9871,german_short-haired_pointer
9872,sealyham_terrier
9873,irish_wolfhound
9874,dingo
9875,keeshond
9876,malamute
9877,chesapeake_bay_retriever
9878,labrador_retriever
9879,siberian_husky
9880,afghan_hound
9881,miniature_schnauzer
9882,giant_schnauzer
9883,cairn
9884,dingo
9885,airedale
9886,american_staffordshire_terrier
9887,whippet
9888,bouvier_des_flandres
9889,rottweiler
9890,mexican_hairless
9891,black-and-tan_coonhound
9892,english_springer
9893,brabancon_griffon
9894,redbone
9895,ibizan_hound
9896,silky_terrier
9897,border_terrier
9898,pug
9899,toy_terrier
9900,siberian_husky
9901,great_pyrenees
9902,afghan_hound
9903,rottweiler
9904,malinois
9905,chow
9906,beagle
9907,samoyed
9908,irish_terrier
9909,labrador_retriever
9910,keeshond
9911,irish_water_spaniel
9912,beagle
9913,sealyham_terrier
9914,norfolk_terrier
9915,newfoundland
9916,old_english_sheepdog
9917,dandie_dinmont
9918,leonberg
9919,flat-coated_retriever
9920,bedlington_terrier
9921,english_foxhound
9922,samoyed
9923,scottish_deerhound
9924,boston_bull
9925,brittany_spaniel
9926,bull_mastiff
9927,chesapeake_bay_retriever
9928,norwich_terrier
9929,curly-coated_retriever
9930,vizsla
9931,norwich_terrier
9932,english_springer
9933,pomeranian
9934,sussex_spaniel
9935,malinois
9936,staffordshire_bullterrier
9937,giant_schnauzer
9938,bull_mastiff
9939,malamute
9940,standard_poodle
9941,afghan_hound
9942,beagle
9943,basenji
9944,kelpie
9945,shih-tzu
9946,ibizan_hound
9947,siberian_husky
9948,irish_terrier
9949,scottish_deerhound
9950,bernese_mountain_dog
9951,giant_schnauzer
9952,shih-tzu
9953,giant_schnauzer
9954,clumber
9955,beagle
9956,collie
9957,komondor
9958,gordon_setter
9959,black-and-tan_coonhound
9960,greater_swiss_mountain_dog
9961,japanese_spaniel
9962,bloodhound
9963,ibizan_hound
9964,boxer
9965,wire-haired_fox_terrier
9966,dingo
9967,cairn
9968,border_terrier
9969,keeshond
9970,boxer
9971,boston_bull
9972,miniature_pinscher
9973,schipperke
9974,norfolk_terrier
9975,pug
9976,shih-tzu
9977,pomeranian
9978,italian_greyhound
9979,boxer
9980,rottweiler
9981,basenji
9982,english_springer
9983,yorkshire_terrier
9984,german_short-haired_pointer
9985,newfoundland
9986,tibetan_terrier
9987,african_hunting_dog
9988,groenendael
9989,papillon
9990,vizsla
9991,groenendael
9992,papillon
9993,irish_wolfhound
9994,miniature_pinscher
9995,pembroke
9996,entlebucher
9997,gordon_setter
9998,bull_mastiff
9999,german_short-haired_pointer
10000,pembroke
10001,basenji
10002,australian_terrier
10003,pug
10004,redbone
10005,eskimo_dog
10006,bernese_mountain_dog
10007,pomeranian
10008,miniature_schnauzer
10009,mexican_hairless
10010,border_terrier
10011,chihuahua
10012,japanese_spaniel
10013,african_hunting_dog
10014,irish_wolfhound
10015,afghan_hound
10016,pomeranian
10017,italian_greyhound
10018,boxer
10019,brittany_spaniel
10020,rhodesian_ridgeback
10021,collie
10022,malinois
10023,gordon_setter
10024,maltese_dog
10025,briard
10026,black-and-tan_coonhound
10027,saint_bernard
10028,malamute
10029,cardigan
10030,wire-haired_fox_terrier
10031,papillon
10032,maltese_dog
10033,otterhound
10034,brabancon_griffon
10035,wire-haired_fox_terrier
10036,chesapeake_bay_retriever
10037,beagle
10038,chihuahua
10039,shetland_sheepdog
10040,staffordshire_bullterrier
10041,standard_poodle
10042,greater_swiss_mountain_dog
10043,dingo
10044,irish_wolfhound
10045,chihuahua
10046,welsh_springer_spaniel
10047,japanese_spaniel
10048,boston_bull
10049,ibizan_hound
10050,pekinese
10051,otterhound
10052,miniature_pinscher
10053,australian_terrier
10054,border_collie
10055,soft-coated_wheaten_terrier
10056,malamute
10057,shetland_sheepdog
10058,bedlington_terrier
10059,affenpinscher
10060,irish_water_spaniel
10061,saluki
10062,boston_bull
10063,golden_retriever
10064,labrador_retriever
10065,airedale
10066,boston_bull
10067,norfolk_terrier
10068,walker_hound
10069,airedale
10070,saluki
10071,dandie_dinmont
10072,italian_greyhound
10073,french_bulldog
10074,black-and-tan_coonhound
10075,saluki
10076,shetland_sheepdog
10077,otterhound
10078,pomeranian
10079,bloodhound
10080,miniature_pinscher
10081,kelpie
10082,kuvasz
10083,italian_greyhound
10084,toy_terrier
10085,clumber
10086,scotch_terrier
10087,flat-coated_retriever
10088,shih-tzu
10089,great_pyrenees
10090,golden_retriever
10091,irish_terrier
10092,leonberg
10093,airedale
10094,norfolk_terrier
10095,shih-tzu
10096,english_setter
10097,silky_terrier
10098,pomeranian
10099,french_bulldog
10100,blenheim_spaniel
10101,dandie_dinmont
10102,gordon_setter
10103,kerry_blue_terrier
10104,kuvasz
10105,west_highland_white_terrier
10106,clumber
10107,chow
10108,schipperke
10109,flat-coated_retriever
10110,brabancon_griffon
10111,afghan_hound
10112,african_hunting_dog
10113,german_short-haired_pointer
10114,malamute
10115,scottish_deerhound
10116,pug
10117,scotch_terrier
10118,basset
10119,cairn
10120,pug
10121,great_dane
10122,siberian_husky
10123,curly-coated_retriever
10124,miniature_pinscher
10125,pug
10126,bouvier_des_flandres
10127,maltese_dog
10128,maltese_dog
10129,irish_water_spaniel
10130,staffordshire_bullterrier
10131,pomeranian
10132,giant_schnauzer
10133,soft-coated_wheaten_terrier
10134,pomeranian
10135,boston_bull
10136,whippet
10137,redbone
10138,chow
10139,samoyed
10140,scottish_deerhound
10141,german_shepherd
10142,great_dane
10143,lhasa
10144,curly-coated_retriever
10145,irish_water_spaniel
10146,siberian_husky
10147,staffordshire_bullterrier
10148,groenendael
10149,black-and-tan_coonhound
10150,black-and-tan_coonhound
10151,clumber
10152,keeshond
10153,american_staffordshire_terrier
10154,mexican_hairless
10155,bernese_mountain_dog
10156,rhodesian_ridgeback
10157,vizsla
10158,saint_bernard
10159,bouvier_des_flandres
10160,siberian_husky
10161,norfolk_terrier
10162,siberian_husky
10163,german_shepherd
10164,norwegian_elkhound
10165,norfolk_terrier
10166,tibetan_terrier
10167,irish_water_spaniel
10168,black-and-tan_coonhound
10169,boston_bull
10170,walker_hound
10171,bedlington_terrier
10172,otterhound
10173,weimaraner
10174,saluki
10175,saluki
10176,yorkshire_terrier
10177,whippet
10178,pomeranian
10179,dhole
10180,german_shepherd
10181,keeshond
10182,australian_terrier
10183,german_shepherd
10184,cocker_spaniel
10185,silky_terrier
10186,bull_mastiff
10187,pekinese
10188,shih-tzu
10189,blenheim_spaniel
10190,german_short-haired_pointer
10191,newfoundland
10192,entlebucher
10193,beagle
10194,bull_mastiff
10195,pug
10196,chesapeake_bay_retriever
10197,malamute
10198,curly-coated_retriever
10199,gordon_setter
10200,african_hunting_dog
10201,bouvier_des_flandres
10202,miniature_pinscher
10203,tibetan_terrier
10204,old_english_sheepdog
10205,kuvasz
10206,black-and-tan_coonhound
10207,greater_swiss_mountain_dog
10208,norwegian_elkhound
10209,great_dane
10210,great_pyrenees
10211,border_terrier
10212,entlebucher
10213,weimaraner
10214,toy_poodle
10215,norwich_terrier
10216,wire-haired_fox_terrier
10217,english_springer
10218,irish_terrier
10219,african_hunting_dog
10220,wire-haired_fox_terrier
10221,great_pyrenees
10222,west_highland_white_terrier
10223,irish_terrier
10224,basenji
10225,groenendael
10226,mexican_hairless
10227,bluetick
10228,bouvier_des_flandres
10229,beagle
10230,afghan_hound
10231,newfoundland
10232,african_hunting_dog
10233,english_setter
10234,west_highland_white_terrier
10235,lakeland_terrier
10236,irish_water_spaniel
